"gene","proteinSearched","EnsemblID","EntrezSummary","GeneCardsSummary","UniProtKB_Summary","todaysDate","healthyControl_2","healthyControl_3","healthyControl_4","healthyControl_5","healthyControl_6","healthyControl_7","healthyControl_8","healthyControl_9","healthyControl_10","healthyControl_13","healthyControl_14","healthyControl_15","healthyControl_16","healthyControl_17","healthyControl_18","healthyControl_19","healthyControl_20","healthyControl_21","acuteLymeDisease_1","acuteLymeDisease_2","acuteLymeDisease_3","acuteLymeDisease_4","acuteLymeDisease_5","acuteLymeDisease_6","acuteLymeDisease_8","acuteLymeDisease_9","acuteLymeDisease_10","acuteLymeDisease_11","acuteLymeDisease_12","acuteLymeDisease_13","acuteLymeDisease_14","acuteLymeDisease_15","acuteLymeDisease_16","acuteLymeDisease_17","acuteLymeDisease_18","acuteLymeDisease_19","acuteLymeDisease_20","acuteLymeDisease_21","acuteLymeDisease_22","acuteLymeDisease_23","acuteLymeDisease_24","acuteLymeDisease_25","acuteLymeDisease_26","acuteLymeDisease_27","acuteLymeDisease_28","Antibodies_1month_1","Antibodies_1month_2","Antibodies_1month_3","Antibodies_1month_4","Antibodies_1month_5","Antibodies_1month_6","Antibodies_1month_7","Antibodies_1month_8","Antibodies_1month_9","Antibodies_1month_10","Antibodies_1month_11","Antibodies_1month_13","Antibodies_1month_14","Antibodies_1month_15","Antibodies_1month_16","Antibodies_1month_17","Antibodies_1month_18","Antibodies_1month_19","Antibodies_1month_20","Antibodies_1month_21","Antibodies_1month_22","Antibodies_1month_23","Antibodies_1month_24","Antibodies_1month_25","Antibodies_1month_26","Antibodies_1month_27","Antibodies_6months_1","Antibodies_6months_2","Antibodies_6months_3","Antibodies_6months_4","Antibodies_6months_5","Antibodies_6months_6","Antibodies_6months_7","Antibodies_6months_8","Antibodies_6months_9","healthy_median","acuteLymeDisease_median","antibodies_1month_median","antibodies_6month_median","acuteHealthy_foldChange","antibodies_1month_healthy_foldChange","antibodies_6month_healthy_foldchange"
"EPB42","immune","ENSG00000166947","Erythrocyte membrane protein band 4.2 is an ATP-binding protein which may regulate the association of protein 3 with ankyrin. It probably has a role in erythrocyte shape and mechanical property regulation. Mutations in the EPB42 gene are associated with recessive spherocytic elliptocytosis and recessively transmitted hereditary hemolytic anemia. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]","                                            EPB42 (Erythrocyte Membrane Protein Band 4.2) is a Protein Coding gene.                                            Diseases associated with EPB42 include Spherocytosis, Type 5 and Hereditary Spherocytosis.                                                                                        Gene Ontology (GO) annotations related to this gene include structural constituent of cytoskeleton and protein-glutamine gamma-glutamyltransferase activity.                                            An important paralog of this gene is TGM5.","Probably plays an important role in the regulation of erythrocyte shape and mechanical properties.
                         EPB42_HUMAN,P16452
                         ","Fri Aug 28 13:25:20 2020",188.585334689842,18.820495124115,16.3220773809096,31.1909609913229,20.5477335916846,44.4925269849098,7.15280480728137,35.2962235413164,16.0198920743369,9.18417427306376,28.0803750316683,149.034085992142,13.595593584818,41.4886901436487,32.7422040335277,22.5604700988679,65.0860367752395,20.7307256256734,36.3060419728889,50.8157745735363,91.3211296970023,18.3254239925791,37.2211291778786,26.2172586246249,11.2221449004316,9.92867094039009,151.798309556552,40.5996966692544,22.608244366206,7.38116559076034,51.9457596842525,67.612004349636,28.1047866872047,18.6052732129619,17.5188213417345,6.80831747764201,29.103986812961,236.85911612022,33.2129479154302,9.94415054351101,64.6846975379221,10.6271540014815,21.5030632421326,17.6201283931694,52.2150825661006,19.9424129161984,17.6149373058635,12.3211431801749,7.30302857760332,11.7106268396741,41.8394471301616,33.7131786154477,51.7098861698472,45.270865055465,44.4905981344067,67.364108791658,18.8608499892672,41.1357770467512,10.6879493366869,31.5400958255124,43.8816714084745,45.3315092756032,228.336105295157,65.329643552012,17.5358996892121,14.2082273644981,12.4344640135276,35.8944103316456,9.60940211636416,120.02160016686,19.6931873707317,11.8301312897906,10.4918660297206,128.639982813285,33.2135937746663,38.5787126196085,14.3492636743144,16.0366956923132,24.6749448137157,19.8967643592299,105.085334689842,43.8060419728889,19.9424129161984,15.8301312897906,0.416861611586259,0.189773510976181,0.150640727714414
"ERAP2","immune","ENSG00000164308","This gene encodes a zinc metalloaminopeptidase of the M1 protease family that resides in the endoplasmic reticulum and functions in N-terminal trimming antigenic epitopes for presentation by major histocompatibility complex (MHC) class I molecules. Certain mutations in this gene are associated with the inflammatory arthritis syndrome ankylosing spondylitis and pre-eclampsia. This gene is located adjacent to a closely related aminopeptidase gene on chromosome 5. [provided by RefSeq, Jul 2016]","                                            ERAP2 (Endoplasmic Reticulum Aminopeptidase 2) is a Protein Coding gene.                                            Diseases associated with ERAP2 include Spondylitis and Birdshot Chorioretinopathy.                                            Among its related pathways are Innate Immune System and Class I MHC mediated antigen processing and presentation.                                            Gene Ontology (GO) annotations related to this gene include metallopeptidase activity and aminopeptidase activity.                                            An important paralog of this gene is ERAP1.","Aminopeptidase that plays a central role in peptide trimming, a step required for the generation of most HLA class I-binding peptides. Peptide trimming is essential to customize longer precursor peptides to fit them to the correct length required for presentation on MHC class I molecules. Preferentially hydrolyzes the basic residues Arg and Lys.
                         ERAP2_HUMAN,Q6P179
                         ","Fri Aug 28 13:19:42 2020",48.6433266078249,11.3438998408647,8.13839919681864,83.4034012913518,37.8384953201673,63.4972942003368,19.9499057878982,32.7042795584001,3.94571917568381,11.7866451172176,10.8537539923497,34.4662885016711,34.1203252389236,17.6075219695301,6.14050999820456,23.6835764095734,49.1390599499393,21.6033968297867,17.2274271276114,40.3290976579126,22.3544431131917,21.792027557173,101.722353166106,62.8292718166356,15.981581256081,6.65038994238812,22.2424845099168,62.1444402195027,23.6174117028735,10.2766191931582,40.1626112094785,34.3540917461735,16.2987200230868,14.8036609692936,26.0870631730648,8.20748792581314,18.4130761144893,23.568372798373,34.3504872353758,26.4449589211015,5.29253436245028,21.2754345274476,52.76824642677,31.8992023569635,10.9678289957349,7.84814129528601,6.76360515218011,22.7824289339055,20.1493540850422,33.5766379243388,42.366601180851,16.7065339470783,40.8938095106118,26.9282503781095,22.1020467882638,33.4123020293674,11.9569367211627,46.1811578872032,9.21209147959537,54.2773933429819,16.9467527008848,11.0203616817225,64.3633827265721,35.7897774141157,40.2054895526839,50.7318782374483,5.2732583998734,61.5682660130871,19.1434006133431,13.3926115056712,27.3879654939932,25.6589672768984,22.1832157029304,49.2717972617014,12.0617658872736,10.3592817869212,26.0407490906534,20.138168562185,22.8290508164723,12.519711009539,35.1433266078249,14.2274271276114,17.348141295286,19.1589672768984,0.404840079209905,0.493639702606393,0.545166582853671
"EREG","immune","ENSG00000124882","This gene encodes a secreted peptide hormone and member of the epidermal growth factor (EGF) family of proteins. The encoded protein is a ligand of the epidermal growth factor receptor (EGFR) and the structurally related erb-b2 receptor tyrosine kinase 4 (ERBB4). The encoded protein may be involved in a wide range of biological processes including inflammation, wound healing, oocyte maturation, and cell proliferation. Additionally, the encoded protein may promote the progression of cancers of various human tissues. [provided by RefSeq, Jul 2015]","                                            EREG (Epiregulin) is a Protein Coding gene.                                            Diseases associated with EREG include Malignant Fibrous Histiocytoma and Squamous Blepharitis.                                            Among its related pathways are RET signaling and Signaling by GPCR.                                            Gene Ontology (GO) annotations related to this gene include growth factor activity and epidermal growth factor receptor binding.                                            An important paralog of this gene is HBEGF.","Ligand of the EGF receptor/EGFR and ERBB4. Stimulates EGFR and ERBB4 tyrosine phosphorylation (PubMed:9419975). Contributes to inflammation, wound healing, tissue repair, and oocyte maturation by regulating angiogenesis and vascular remodeling and by stimulating cell proliferation (PubMed:24631357).
                         EREG_HUMAN,O14944
                         ","Fri Aug 28 13:19:58 2020",93.6503188943778,15.7491894928701,22.5467653072076,47.0293911330369,22.1444648585628,72.5020517853607,20.3170103049869,32.5424494019168,26.4896922464449,25.7181768339023,57.5785222481311,24.7706254989268,28.9529232773354,52.6238183657915,13.2872430168791,41.8012365478792,34.3418056447907,132.070654614407,33.9840950097408,17.5612724029772,50.6818931791208,13.4583634843063,504.037346730978,28.061753035912,11.0697332970504,8.71458812217736,31.834420486512,44.3936256201829,16.4889089246208,5.17219266725597,19.6233193960411,22.9517858522523,25.8973773979716,6.92170224246082,22.9072899283841,17.9253551936584,12.6851104776092,61.5932788655786,96.7969346094969,22.9378066000456,35.0355065471339,18.2408698677281,69.917692604565,79.962559158644,80.8403742283347,12.6065124507033,37.0054815662106,15.9952286557245,29.9141528081295,20.0760040698878,36.671361828631,13.5150837865249,27.9880096098808,19.0422724198415,34.1681393379383,33.1601495436575,20.1851509532171,51.931100716883,5.27798236870179,30.2222137621159,28.546425837489,14.4558078342785,29.7675207890863,23.5007493295799,48.3944063573549,23.902398443634,16.922223351854,43.6386755776682,12.3405616917689,25.0038702312733,20.3020280527194,168.059384235329,48.3530152683117,43.4595414899715,73.309864785779,35.0260485847275,88.4225743499844,38.405205517668,164.220723305586,57.8764543082618,112.650318894378,56.9840950097408,16.1065124507033,113.059384235329,0.505849389234039,0.142977956998106,1.00363128435823
"FSIP1","immune","ENSG00000150667","                                            FSIP1 (Fibrous Sheath Interacting Protein 1) is a Protein Coding gene.                                            Diseases associated with FSIP1 include Syndromic X-Linked Intellectual Disability Type 10 and Alpha-Methylacetoacetic Aciduria.                                                                                                                                    ","                                            FSIP1 (Fibrous Sheath Interacting Protein 1) is a Protein Coding gene.                                            Diseases associated with FSIP1 include Syndromic X-Linked Intellectual Disability Type 10 and Alpha-Methylacetoacetic Aciduria.                                                                                                                                    ","no summary","Fri Aug 28 13:20:03 2020",26.8564041142304,27.9055127704193,16.3342442517068,31.0735545377358,16.8924003957442,39.3498904644637,11.6713988294948,36.0579600313164,50.7559380572772,10.7070161327403,56.0903050355855,17.0050778242571,25.4137927706847,45.3038821536038,18.6756157761451,134.178515429672,88.8566776920087,19.568694018218,37.8413253617166,20.8607812199204,36.6495112057616,23.8642725843538,64.6571436922666,29.7769080764719,12.7524314252696,16.6357001040642,45.3163891993139,31.912140313365,15.6454842858171,5.47708980518865,18.2300811678666,25.1776675551636,32.6440378702479,9.50612938368064,26.3748339265513,10.483388567263,11.522294895385,47.3669956672314,37.7666030306254,22.9141215879814,26.368877529945,11.7566612297468,29.699465640265,22.6709962380929,46.0134844744199,15.9536680136533,16.885429861175,20.1244586723618,21.9821313836831,19.0090946473965,35.1306482124018,15.7113644286292,41.2335015762017,29.6038251940037,16.6444410295508,66.2370153475123,20.468893433781,27.8225109641746,6.01960421072803,30.3090813636701,45.8671255588406,13.4590967081706,49.0304081448992,38.145518414715,32.9621662140577,43.9600279834919,18.2232078252773,33.0590148278151,7.7364103817731,53.3719542768192,66.4475477269074,36.7776145014455,20.7559714191991,88.4969222472955,32.2065647168403,36.5483973352921,207.962091931453,65.5786469045586,120.54679734104,134.534244931688,23.3564041142304,41.8413253617166,40.9536680136533,85.2776145014455,1.7914283875669,1.75342350703298,3.65114484594348
"GAL3ST4","immune","ENSG00000197093","This gene encodes a member of the galactose-3-O-sulfotransferase protein family. The product of this gene catalyzes sulfonation by transferring a sulfate to the C-3' position of galactose residues in O-linked glycoproteins. This enzyme is highly specific for core 1 structures, with asialofetuin, Gal-beta-1,3-GalNAc and Gal-beta-1,3 (GlcNAc-beta-1,6)GalNAc being good substrates. [provided by RefSeq, Jul 2008]","                                            GAL3ST4 (Galactose-3-O-Sulfotransferase 4) is a Protein Coding gene.                                            Diseases associated with GAL3ST4 include Fanconi Anemia, Complementation Group G and Scoliosis.                                            Among its related pathways are Cytochrome P450 - arranged by substrate type.                                            Gene Ontology (GO) annotations related to this gene include galactosylceramide sulfotransferase activity and proteoglycan sulfotransferase activity.                                            An important paralog of this gene is GAL3ST2.","Catalyzes the transfer of sulfate to beta-1,3-linked galactose residues in O-linked glycoproteins. Good substrates include asialofetuin, Gal-beta-1,3-GalNAc and Gal-beta-1,3 (GlcNAc-beta-1,6)GalNAc.
                         G3ST4_HUMAN,Q96RP7
                         ","Fri Aug 28 13:19:47 2020",780.435156288619,20.5641232358136,11.735374101486,32.6272792212259,17.3886450410214,31.6123210642305,11.8563631383356,19.0403971195461,29.0407270192472,12.979366118297,18.005619751407,13.6628070359769,20.4600448324578,34.0228938879541,25.876934734257,66.3987687111894,31.6421590786506,16.4921458289307,46.2222565084932,23.4918727981639,45.0912241296941,28.1613018634444,58.034125058311,55.4464864495735,19.8124019190098,33.6403834774367,68.8081286122892,95.8887171753441,29.0117035337957,11.222200848563,32.059085670855,56.5256121974132,52.363668110755,11.132511622151,64.6832374050831,14.6671084422875,25.5934966167844,37.9942634446995,33.1070262127991,18.1533639203915,25.2594289096162,8.48204091681662,28.6849233037194,14.9344093212102,21.9040128772802,22.2716719929062,16.7027708707716,20.8252048707895,13.1129421511818,33.1127924061161,41.7389995159567,38.2694739372626,67.8127741747634,80.0546759410378,53.367814920557,93.2584022563809,26.1939485044309,52.1505167992983,10.9408064885643,67.474998022031,44.3168555462294,55.4920123664711,40.2901112547713,98.4991471713553,83.2214851891439,28.3247067720846,12.4991600684906,20.6655430604594,13.0235418634659,40.8241826721945,11.2268062664409,31.232350709969,10.1848804108711,30.1771447228058,19.6027286505477,38.8175171693282,13.4838777672422,16.5908312630865,14.2567781576558,23.396094316899,398.935156288619,34.2222565084932,16.7716719929062,27.732350709969,0.0857840076740048,0.0420410979792724,0.0695159357925962
"HBA1","immune","ENSG00000206172","The human alpha globin gene cluster located on chromosome 16 spans about 30 kb and includes seven loci: 5'- zeta - pseudozeta - mu - pseudoalpha-1 - alpha-2 - alpha-1 - theta - 3'. The alpha-2 (HBA2) and alpha-1 (HBA1) coding sequences are identical. These genes differ slightly over the 5' untranslated regions and the introns, but they differ significantly over the 3' untranslated regions. Two alpha chains plus two beta chains constitute HbA, which in normal adult life comprises about 97% of the total hemoglobin; alpha chains combine with delta chains to constitute HbA-2, which with HbF (fetal hemoglobin) makes up the remaining 3% of adult hemoglobin. Alpha thalassemias result from deletions of each of the alpha genes as well as deletions of both HBA2 and HBA1; some nondeletion alpha thalassemias have also been reported. [provided by RefSeq, Jul 2008]","                                            HBA1 (Hemoglobin Subunit Alpha 1) is a Protein Coding gene.                                            Diseases associated with HBA1 include Hemoglobin H Disease and Alpha-Thalassemia.                                            Among its related pathways are Folate Metabolism and Effects of Nitric Oxide.                                            Gene Ontology (GO) annotations related to this gene include iron ion binding and oxygen binding.                                            An important paralog of this gene is HBA2.","Involved in oxygen transport from the lung to the various peripheral tissues.
                         HBA_HUMAN,P69905
                         ","Fri Aug 28 13:25:18 2020",133.136906745258,3.50447054965869,20.2462076192538,15.197226281429,16.6194943356725,59.3263628301649,11.1317053513976,26.9768502909598,8.23894527989417,7.74646654197109,5.03414786589308,51.4431069298909,12.4712117787627,34.6382701447737,9.89841982869465,1.20319755497002,22.4449541629204,19.0925981913666,142.36788465746,76.3058892148071,233.117805866811,72.6550449478315,14.1104859098719,21.9605387270786,14.3512745668391,4.53979564649551,221.964298845889,6.30379436086236,21.8660678054873,13.8919822455472,197.263987587235,119.110455133657,92.9151058706622,66.8898288218877,134.823688902455,7.87066663352975,72.3148579716936,345.987089426258,64.2235453148063,55.0986374050019,108.09693189186,6.45895766632349,23.961538361374,1.1086506586209,27.4321681405825,55.5144925271858,40.6018488908518,34.3795059203614,19.984077088707,11.0470343100855,226.102277501558,72.4262479962662,39.0440072018568,81.4962931293893,15.1484511480204,269.013133559036,29.1282124281096,43.9383784985915,25.1148785516782,77.6661971230151,35.2403394511689,5.18679009611754,373.969120640356,97.3304802481827,71.4664252534612,5.74946797430102,3.6836790596708,4.49075031181377,1.29591188739272,12.0883898628427,17.9836026963228,5.35578902338213,24.3675030978288,20.6213388090735,142.064716985069,43.3876940154493,1.16892404581638,8.9974444763136,4.15257271954913,19.6121013200076,76.136906745258,85.36788465746,37.0144925271858,12.3557890233821,1.12124183010333,0.486157030926282,0.162283832527143
"HBD","immune","ENSG00000223609","The delta (HBD) and beta (HBB) genes are normally expressed in the adult: two alpha chains plus two beta chains constitute HbA, which in normal adult life comprises about 97% of the total hemoglobin. Two alpha chains plus two delta chains constitute HbA-2, which with HbF comprises the remaining 3% of adult hemoglobin. Five beta-like globin genes are found within a 45 kb cluster on chromosome 11 in the following order:      5'-epsilon--Ggamma--Agamma--delta--beta-3'. Mutations in the delta-globin gene are associated with beta-thalassemia. [provided by RefSeq, Jul 2008]","                                            HBD (Hemoglobin Subunit Delta) is a Protein Coding gene.                                            Diseases associated with HBD include Hemoglobin Lepore-Beta-Thalassemia Syndrome and Fetal Hemoglobin Quantitative Trait Locus 1.                                            Among its related pathways are Response to elevated platelet cytosolic Ca2+ and Factors involved in megakaryocyte development and platelet production.                                            Gene Ontology (GO) annotations related to this gene include iron ion binding and oxygen binding.                                            An important paralog of this gene is HBB.","Involved in oxygen transport from the lung to the various peripheral tissues.
                         HBD_HUMAN,P02042
                         ","Fri Aug 28 13:19:45 2020",274.930807577637,13.8379664827049,13.8759175014775,18.593999931922,12.6424142620388,39.8820388784241,9.21003231143028,15.0576789311881,10.5577650208195,7.8856379068579,28.4581664561873,97.6158174063562,10.671271751126,30.5082274513179,12.772922076228,92.3274460836114,56.164028029491,10.6623373276611,53.2505710567162,249.467086315589,343.621977150734,35.2120665702353,30.2898682151815,41.3446691198871,18.8838789551294,14.7358243339023,120.640504854936,31.2181580417153,24.5224144901281,20.223129606461,310.454372041237,241.47676885262,88.5867386976203,40.1856286215728,75.5736994171684,8.76432961942359,177.762614019849,882.886492351707,30.8466529306356,21.1219015652085,191.12403301153,9.58663706870221,20.4173694766968,11.8285957231529,23.8753510246885,42.5951539525543,24.7865642446859,33.5334071925876,16.8278361449807,14.5179097026179,119.961652624509,70.1683751160278,29.662730088587,27.8329736131613,17.6155970468914,72.3849656511465,47.4782879927572,34.7427716997994,10.0886841974671,39.2031964482662,29.4144039580585,16.6346200733443,994.753010769346,249.360310512497,37.6810654910876,23.697061346013,10.6257190412013,32.1389877277686,9.27117548910092,15.5178654540766,19.1519022928103,15.2984140426829,33.7598256186388,22.2302393596773,108.505449619006,355.82763790016,11.5399305775633,14.0895571669535,15.2728594972933,20.0942651574458,142.930807577637,38.7505710567162,31.0951539525543,17.2984140426829,0.271114196536445,0.217553895339632,0.121026490620553
"HEMGN","immune","ENSG00000136929","                                            HEMGN (Hemogen) is a Protein Coding gene.                                            Diseases associated with HEMGN include Retinitis Pigmentosa 59 and Colorectal Cancer, Hereditary Nonpolyposis, Type 2.                                                                                                                                    ","                                            HEMGN (Hemogen) is a Protein Coding gene.                                            Diseases associated with HEMGN include Retinitis Pigmentosa 59 and Colorectal Cancer, Hereditary Nonpolyposis, Type 2.                                                                                                                                    ","Regulates the proliferation and differentiation of hematopoietic cells. Overexpression block the TPA-induced megakaryocytic differentiation in the K562 cell model. May also prevent cell apoptosis through the activation of the nuclear factor-kappa B (NF-kB).
                         HEMGN_HUMAN,Q9BXL5
                         ","Fri Aug 28 13:19:46 2020",240.888298598406,11.0135670170754,13.7658709152133,28.1983899823796,19.0105135595769,27.9767546760867,7.76918918376589,30.8506199707672,16.1615102597957,8.96627823227872,17.4869877315707,28.977754871111,21.5051180532864,30.4198504960632,11.6962730233223,51.7076189535726,36.1526757441389,19.5087675367165,47.239417513849,65.3352411696571,66.3190270358323,47.3079144097573,39.9727245662728,59.5406984485129,25.0815184455324,16.7709394455067,37.6333596158116,31.4649603727696,29.3232650022684,7.20863909871448,58.8798530283236,25.9809062512958,75.3677444655518,19.6788284531444,66.0528497650669,8.14405443041032,16.9258134204948,99.7183937204001,59.3932231763116,16.563325570641,53.4770980585535,8.66439477114344,28.1439244426304,10.6147386572773,21.1800904053328,39.0655028891161,26.0808103175597,20.5372877874703,21.3527532303184,16.0444420868562,45.3968240281347,19.7178384975503,42.3885069571543,22.5609642794774,27.4678458323154,70.8494626566803,30.5002551277834,72.6652777745274,12.0746261703756,35.201417469483,21.6029060214032,52.0815630677739,90.6134490943705,31.6644707149136,161.791120886271,53.100699121624,7.53491581495269,18.3687002404277,13.0049293692795,38.4520538639181,14.8814104487539,29.7797498104219,16.9000956832942,50.6076965713907,53.3191601647827,28.9474330727591,8.0351361863306,13.1871543959038,10.055714754786,20.7503282711146,130.388298598406,34.239417513849,27.0655028891161,25.2797498104219,0.262595784145523,0.207576164272819,0.193880509847614
"HIST1H1C","immune","ENSG00000187837","Histones are basic nuclear proteins responsible for nucleosome structure of the chromosomal fiber in eukaryotes. Two molecules of each of the four core histones (H2A, H2B, H3, and H4) form an octamer, around which approximately 146 bp of DNA is wrapped in repeating units, called nucleosomes. The linker histone, H1, interacts with linker DNA between nucleosomes and functions in the compaction of chromatin into higher order structures. This gene is intronless and encodes a replication-dependent histone that is a member of the histone H1 family. Transcripts from this gene lack polyA tails but instead contain a palindromic termination element. This gene is found in the large histone gene cluster on chromosome 6. [provided by RefSeq, Aug 2015]","                                            H1-2 (H1.2 Linker Histone, Cluster Member) is a Protein Coding gene.                                            Diseases associated with H1-2 include Alpha-Thalassemia/Mental Retardation Syndrome, X-Linked and Supranuclear Palsy, Progressive, 1.                                            Among its related pathways are Activation of cAMP-Dependent PKA and Granzyme-A Pathway.                                                                                        An important paralog of this gene is H1-4.","Histone H1 protein binds to linker DNA between nucleosomes forming the macromolecular structure known as the chromatin fiber. Histones H1 are necessary for the condensation of nucleosome chains into higher-order structured fibers. Acts also as a regulator of individual gene transcription through chromatin remodeling, nucleosome spacing and DNA methylation (By similarity).
                         H12_HUMAN,P16403
                         ","Fri Aug 28 13:19:54 2020",14.1882360232663,21.4458389780807,22.8420504358642,21.4118436979008,17.9949432449367,104.929618689511,10.0156641382028,19.5817172181031,32.7499939449268,19.9264426811814,21.3570406739645,12.1499934906618,25.3879471480733,41.272395445126,19.4218485385353,4.65804554564856,28.8447849801275,18.6359163654939,171.418093521529,47.115108941018,54.9375678084854,37.3291041744891,84.3895092633674,23.437542380817,24.7653820835605,6.42290496356254,146.212144098675,67.1074130443723,40.5972037941032,13.1992871000689,60.9674597363257,63.2129454031757,95.7839080717754,25.8933640020293,16.6923947664678,11.3298414874824,7.86609669046696,39.3187341394476,54.0364462107098,59.1644313423809,29.6523085925063,11.4217884324698,14.8655246412533,12.9902204587755,13.6484780860284,58.7786126920512,8.73618639722428,28.5310585791648,18.5611456623046,17.8768609595877,61.9108847759008,23.6382420109172,82.7379044296531,74.5715832886262,29.9237388610286,80.5044495909808,21.8047283943217,49.444635765624,8.83864228580538,34.5996574550728,45.1938802161347,6.72984035245917,47.7112715105327,28.4042254469255,47.7627058891471,13.2642502145447,13.8115925726199,27.8167528981187,13.0031339451403,20.9050802069949,24.0512020719251,17.2225184022164,22.4539732381226,15.4401835863941,15.8519292821443,36.2548903218152,15.2265648264917,11.6824542694342,13.3097755304648,23.1281084120353,16.1882360232663,92.918093521529,41.7786126920512,19.7225184022164,5.73985290231646,2.58080081313403,1.2183241196799
"HIST2H2AA3","immune","ENSG00000203812","Histones are basic nuclear proteins that are responsible for the nucleosome structure of the chromosomal fiber in eukaryotes. Two molecules of each of the four core histones (H2A, H2B, H3, and H4) form an octamer, around which approximately 146 bp of DNA is wrapped in repeating units, called nucleosomes. The linker histone, H1, interacts with linker DNA between nucleosomes and functions in the compaction of chromatin into higher order structures. This gene is intronless and encodes a replication-dependent histone that is a member of the histone H2A family. Transcripts from this gene lack polyA tails but instead contain a palindromic termination element. This gene is found in a histone cluster on chromosome 1. This gene is one of four histone genes in the cluster that are duplicated; this record represents the centromeric copy. [provided by RefSeq, Aug 2015]","                                            H2AC18 (H2A Clustered Histone 18) is a Protein Coding gene.                                            Diseases associated with H2AC18 include Riddle Syndrome and Parasitic Protozoa Infectious Disease.                                            Among its related pathways are Chromatin organization and Signaling by GPCR.                                                                                        An important paralog of this gene is H2AC19.","Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling.
                         H2A2A_HUMAN,Q6FI13
                         ","Fri Aug 28 13:19:38 2020",24.7805633438207,5.68545311254973,27.8912925065584,50.4346591434549,14.0386837528087,70.533000043986,5.71711323233007,25.2999207492082,43.8180710910824,3.92823341511215,9.87805815412299,17.8501301211638,19.2621348819954,48.6017452924148,11.0647086596809,5.17371121341731,73.8664678867198,12.4723812215883,228.406903327172,53.4884223525048,102.351358966125,44.8450748816301,72.3424194049254,31.9254148949246,10.8909819005011,15.0428428608612,197.866089562599,55.7053997116135,26.1080917222013,5.35943018847039,95.1517643604728,58.8690912947857,80.4222016182949,13.3260912604052,19.9031156949966,9.04372548786076,7.93603559871145,92.9149155092603,58.0457315690173,76.181664336056,33.4772118246701,4.72146798685236,43.4002779575437,30.4536810535099,53.8493087068723,57.3811410024126,16.5129895013789,23.417013564367,14.0002250357036,14.3693406699074,30.1989003698536,13.0305414592812,33.4566204676105,21.1508260651828,17.6946084374727,86.7413609868672,20.0651719468632,34.4941257157368,5.49218483640313,45.8702568187624,31.8974452773479,27.4629864927783,46.8223833427146,116.247936998972,77.362472452077,22.3683188169448,5.33157571804738,15.2009710850269,12.7596756041478,28.5995505120384,26.179440885239,9.72950262481977,26.5116240919882,13.064782729721,20.5012730866185,23.1080437097682,6.59364680398469,13.3115263018831,20.3977910757203,21.712855162736,18.7805633438207,141.406903327172,41.8811410024126,15.2295026248198,7.5294282039574,2.23002581103046,0.810918306656157
